id,name,latitude,longitude,price,room_type,number_of_reviews
1865189,Madrid City Center. Double Room,40.43467,-3.70698,100,Private room,9
28776319,Habitación  cerca de Atocha - Retiro -Estación Sur,40.40141,-3.6624,18,Private room,3
25418901,Acogedor piso para visitar Madrid,40.44134,-3.68004,250,Entire home/apt,0
34946049,Spacious Private Double Room With a Balcony,40.46012,-3.70004,89,Private room,0
35080825,Final Champions,40.47022,-3.58563,500,Private room,0
12004814,Estupendo y tranquilo apartamento junto al Rio,40.4005,-3.722,48,Entire home/apt,33
32299628,HELLENHOST -  DÚPLEX BERNABÉU DELUXE,40.45474,-3.70651,80,Entire home/apt,0
33764352,Como tu casa 5-2,40.39469,-3.661,23,Private room,10
34741622,Appartment for Final Champions,40.42183,-3.70125,500,Entire home/apt,0
32747079,Great Apt  Chamberí/Moncloa/Malasaña,40.43166,-3.70849,98,Entire home/apt,0
31183321,Plaza España Apartment,40.41938,-3.70141,170,Entire home/apt,10
35158853,Vicky’s house,40.43213,-3.66603,999,Private room,0
17839999,Brand new & Cozy 1BD - City Center (Pza Santa Ana),40.41448,-3.7006,75,Entire home/apt,62
31466257,Preciosa habitación compartida en Madrid centro 7,40.42608,-3.70801,15,Shared room,0
29448040,Cozy place in a chill yet vibrant neighborhood,40.44677,-3.67773,70,Entire home/apt,4
18761979,Latina XII,40.41024,-3.70959,90,Entire home/apt,20
19022537,"Lindo estudio para tu estancia en Madrid,( wifi)",40.46414,-3.63047,60,Hotel room,321
26148125,LATINA XIII - PLENO CORAZÓN DE MADRID,40.41291,-3.70765,81,Entire home/apt,13
18644774,Bright Apartment in center of Madrid,40.4016,-3.6967,200,Entire home/apt,0
36334162,Cama sin hacer por vagancia,40.41644,-3.70024,100,Private room,0
30389887,Apartment in Madrid-5PAX-,40.42147,-3.70334,70,Entire home/apt,22
17623125,Studio Clásico 5,40.41744,-3.704380000000001,150,Entire home/apt,4
20491478,Cozy room center of Madrid/Habitación privada,40.437,-3.6997,33,Private room,27
15923614,Close to the center､Atocha Station,40.40651,-3.67994,27,Private room,2
3254399,Centro Madrid  Olivar- con Encanto,40.41085,-3.7028,70,Entire home/apt,24
34248945,Habitación exterior con baño privado en Entrevías,40.37374000000001,-3.67069,16,Private room,2
20807349,DOUBLE ROOM / CENTER MADRID WITH EXTERNAL BALCONY,40.40562,-3.71184,26,Private room,111
27820967,Enjoy Madrid Apartment,40.40924,-3.6998,75,Entire home/apt,9
531677,Bright room in the Gran Via!!!!,40.42216,-3.70123,34,Private room,483
13651618,"Habitación grande, con baño, en centro histórico",40.41287,-3.71278,50,Private room,24
22759604,Downtown Apartment in Calle de Atocha,40.41259,-3.69986,70,Entire home/apt,76
13297758,Fancy apartment in Chamartin,40.46292,-3.6817,47,Entire home/apt,223
33332990,Intimate and unique retreat| PLAZA MAYOR | Wifi,40.41691,-3.70903,50,Entire home/apt,22
14664093,Piso Madrid junto a Escuela Estud. Fisc. y RFEGolf,40.48174,-3.73887,100,Entire home/apt,5
25190452,Piso en Madrid Centro,40.4865,-3.68817,20,Entire home/apt,1
24700044,"***Salty Cristal Room in Heart of Madrid, Sol***",40.41799,-3.70994,36,Private room,32
36838016,Casa económica en Barrio Salamanca cerca de Goya,40.42944,-3.67586,70,Entire home/apt,1
19240525,PISO 3 HABITACIONES EN PLENO CENTRO DE MADRID,40.41097,-3.698830000000001,90,Entire home/apt,8
26482420,Una casa tranquila en Madrid y muy bien comunicada,40.43282,-3.65411,24,Private room,9
18318430,"Solo mujer, baño individual,ideal estudiante.",40.40002,-3.75604,20,Private room,7
22091110,ÁTICO apartamento  en SOL / PLAZA MAYOR,40.41712,-3.70518,75,Entire home/apt,39
34812755,Habitación cerca Wanda y Aeropuerto Barajas,40.4463,-3.57096,75,Private room,0
38445772,Piso ubicado en un lugar estratégico de Madrid,40.44752,-3.67149,30,Private room,4
18020461,SMART HOUSES CHUECA 31 WIFI,40.42342,-3.69615,55,Entire home/apt,69
20049518,Piso en Santa Maria,40.41181,-3.6971,39,Entire home/apt,0
35051564,Large luminous apartment next to Santiago Bernabeu,40.46091,-3.68084,152,Entire home/apt,0
35854322,Apartamento coqueto en el corazón de Madrid,40.41349,-3.70639,83,Entire home/apt,0
36753173,Tree house's room,40.41282,-3.6992,40,Private room,0
37521974,CÓMODO APARTAMENTO 4PAX ZONA AEROPUERTO,40.44742,-3.57706,48,Entire home/apt,0
15715749,habitacion cerca del bernabeu,40.46234000000001,-3.68489,70,Private room,0
985160,LowCost&Confortable flat in SOL,40.41315,-3.70307,65,Entire home/apt,19
33061197,Beautiful Double Room Vincci Soho****,40.41392000000001,-3.69848,2500,Private room,2
35135651,Excellent apartment in CASA DE CAMPO-4 PAX-WIFI,40.40809,-3.74466,50,Entire home/apt,8
13748690,Maravilloso apartamento en el centro de Madrid.,40.40949000000001,-3.69925,40,Entire home/apt,68
37892640,"¡HOLA! The Nicest, Comfiest Penthouse In The City",40.43526,-3.69152,60,Private room,2
22805686,Piso de lujo con maravillosas estancias en Madrid,40.42396,-3.700180000000001,399,Entire home/apt,15
7845373,EXCLUSIVE 3 BEDROOMS APARTMENT IN CITY CENTER/SOL,40.41589000000001,-3.7112,315,Entire home/apt,64
28757041,Gorgeous apartment in Conde Duque,40.42901,-3.70873,100,Entire home/apt,1
5401165,APARTAMENTO CHUECA,40.41996,-3.69781,90,Entire home/apt,0
22656126,Habitación Temporal,40.40164,-3.695,16,Private room,0
34107109,DOBO ROOMS ESTRELLA,40.42266,-3.70551,168,Entire home/apt,0
33928714,Elegant & Cozy 3 Bed 2Bath in the lovely La Latina,40.40816,-3.71178,65,Entire home/apt,4
102040,Nice Single Room with wifi.,40.43331,-3.64355,20,Private room,0
29348826,Apartamento Frente Madrid Río.,40.4009,-3.71347,90,Entire home/apt,31
32509148,Habitación doble con baño privado.,40.40265,-3.66667,50,Private room,10
28225841,"Habitación en piso grande, limpio y tranquilo",40.40935,-3.6983,42,Private room,2
23802848,Unique & Exclusive Flat in Gran Via,40.4218,-3.70845,130,Entire home/apt,35
32962398,Habitación en Gran vía Madrid Centro  - WIFI,40.42172,-3.70962,27,Private room,71
22839008,Latina Boutique Penthouse,40.40875,-3.70599,69,Entire home/apt,17
36367724,Excelente ubicación para Gay Pride,40.43706,-3.71535,300,Private room,0
2179527,Beautiful apartment 4 PAX. In Gran Vía,40.42104000000001,-3.70844,60,Entire home/apt,136
17146094,Coqueto Apartamento en Chamberí/Salamanca,40.43491,-3.69089,94,Entire home/apt,0
23681849,Great apartment up to 6 people close to fine arts circle Madrid.,40.41963,-3.70075,140,Entire home/apt,0
21290917,Acogedor Castellana/Azca/Nuevos Ministerios,40.45075,-3.70011,65,Entire home/apt,98
33838118,"Central Latina 2 BR, 2 Bathrooms, 6 people",40.41282,-3.70963,90,Entire home/apt,31
32150384,40m2- Reformed apartment in Madrid -4PAX,40.44997,-3.708,60,Entire home/apt,23
32299128,Céspedes,40.3444,-3.69231,40,Private room,0
33065919,Stylish 2 Bed Apt in Puerta del Angel,40.41245,-3.73142,57,Entire home/apt,4
754678,APARTMENT IN THE CENTRE OF MADRID. ,40.41233,-3.69649,135,Entire home/apt,236
36345043,Habitación en pleno barrio de Chueca,40.42282,-3.6955,170,Private room,0
32978763,"Súper céntrico, amplio y confortable",40.41532,-3.70141,100,Entire home/apt,22
34734214,Modern double room near Wanda Metropolitano,40.42908,-3.63893,560,Private room,1
19806658,Usama,40.48069,-3.71256,34,Private room,0
38159719,Tranquilidad para su estancia.,40.39933,-3.64314,18,Private room,0
32843234,Habitación amplia y muy bonita,40.45962,-3.699980000000001,24,Private room,26
38407374,Nice and clean room in bohemian apartment,40.38766,-3.66956,29,Private room,0
27067242,Moderno Hostal Centro Madrid Atocha 4,40.41232,-3.70145,40,Hotel room,12
36827709,Habitación de Lujo Doble. Madrid centro,40.41984,-3.6981,39,Private room,4
33744947,Coqueto y tranquilo piso junto a la Plaza Mayor,40.41516,-3.70555,89,Entire home/apt,8
19444971,"Piso Barrio de Salamanca, muy bien comunicado",40.43584,-3.68579,60,Entire home/apt,17
23301767,Apartment in Cava Baja (Centre Madrid),40.4124,-3.70745,80,Entire home/apt,84
34860098,Room Champions Final Madrid,40.44471,-3.68163,550,Private room,0
9017283,Live&Enjoy La Latina Apartment,40.41454,-3.7088,60,Entire home/apt,115
21026060,Comfortable room in Salamanca/Retiro Park,40.42208,-3.6788,34,Private room,1
28890516,Confortable piso en barrio de Las Letras/Cortes,40.41559,-3.69683,80,Entire home/apt,16
4023226,LUXURY PENTHOUSE +TERRACE+ POOL,40.43467,-3.61946,68,Entire home/apt,251
211444,Private Room in a Sunny and Luxuriously Appointed Apartment,40.45856,-3.64811,55,Private room,100
20991553,Habitación privada amplia y luminosa,40.39371,-3.66118,38,Private room,28
28538481,Exterior Gran vía,40.42191,-3.70354,69,Hotel room,4
6859839,Downtown PUERTA DEL SOL Preciados 2C,40.41725,-3.70387,159,Hotel room,74
19881317,Atractiva buhardilla,40.41186,-3.70611,35,Shared room,0
18187458,Cute Single Room in LA LATINA (only for one),40.40915,-3.70956,35,Private room,6
22285510,Casa de Lujo + Desayuno (+ transporte aeropuerto),40.48074,-3.5760300000000003,85,Private room,0
7722156,Habitación doble zona Goya,40.42487,-3.67499,35,Private room,35
34608790,Private room in Madrid near the Wanda Stadium,40.42545,-3.65873,250,Private room,0
37558426,APARTAMENTO ENTERO  CONFORTABLE Y PRACTICO,40.39716,-3.71956,45,Entire home/apt,2
19055904,HABITACION PEQUEÑA EN EL CENTRO DE MADRID,40.41115,-3.69831,25,Private room,48
2113275,HORTALEZA APARTAMENTO,40.42193,-3.70071,57,Entire home/apt,123
15233288,Night in Madrid,40.43295,-3.71666,500,Entire home/apt,0
20032874,Solfai Vacacional 11,40.4087,-3.71242,60,Entire home/apt,71
22862030,"Privada,doble,centro. Centric double private room.",40.40903,-3.69755,24,Private room,40
32248779,Bright apartment in the heart of Malasaña,40.42697,-3.70649,87,Entire home/apt,26
25470124,Habitación en ático con terraza,40.44344,-3.70275,39,Private room,31
14528986,Suite/ Madrid,40.42057,-3.70121,65,Private room,13
29697112,Piso de 2 habitaciones con A/C en Zofío (AP1EX),40.38019,-3.71521,1262,Entire home/apt,0
2162534,STUDIO IN LAVAPIES - ,40.40934,-3.70227,50,Entire home/apt,308
36997967,Salamanca neighborhood double room with gym 409,40.42578,-3.68448,45,Hotel room,2
29045022,Bright & Cozy Studio Sleeps 4 in Madrid's Center,40.42542,-3.70565,60,Entire home/apt,38
15494420,Ático 2 dormitorios en el corazón de Chamberí,40.43447000000001,-3.691,170,Entire home/apt,1
32827018,Luxury W/Stunning views Jerónimos-El Retiro-Prado,40.40798,-3.68998,80,Entire home/apt,23
23497627,Goya,40.42478,-3.6783,90,Entire home/apt,8
32978360,Spacious apartment in Plaza Mayor - Coloreros 1,40.4174,-3.70616,220,Entire home/apt,20
8530533,Odonell Loft,40.42383,-3.66509,90,Hotel room,12
1275293,Alquiler Piso Madrid,40.44791,-3.6611,80,Entire home/apt,47
34732165,Champions L! Double room close to stadium & center,40.42824,-3.647380000000001,170,Private room,0
16738705,PLAZA MAYOR Luxury House (4BR 3.5BT),40.4126,-3.70354,400,Entire home/apt,71
23902468,COZY ROOM & PRIVATE BATHROOM,40.45358,-3.69801,38,Private room,47
31984983,Olala MAD Apartment 3A,40.39554,-3.66271,39,Entire home/apt,5
755535,SINGLE BED & VERY NICE GREEN ROOM.,40.42789000000001,-3.61486,42,Private room,15
37424557,Alquier Habitación Cama Doble en Goya,40.42383,-3.67285,33,Private room,0
38454414,LC APARTAMENTO GENERAL ALVAREZ B,40.43551,-3.70237,70,Entire home/apt,0
34175042,RESIDENCIA A ESTRENAR 50 HABITACIONES MADRID,40.38403,-3.70488,30,Entire home/apt,1
23706878,Apartamento nuevo con piscina en Carlota O´Neill,40.44356,-3.65011,120,Entire home/apt,2
24258981,"4 TORRES-H. ""LA PAZ""-SANTIAGO BERNABEU-REAL MADRID",40.48602,-3.68722,24,Private room,69
26150481,Habitación Privada en casa céntrica,40.45135,-3.70873,25,Private room,9
35994253,Apartamento Miguel Servet,40.40839,-3.70152,75,Entire home/apt,0
36167777,7 Habitación en Goya,40.42315,-3.67573,20,Private room,0
14863261,Rent Room 15min from Chueca,40.42979,-3.67667,44,Private room,1
38727654,Apartamento Confortable a 300 m de la Gran Vía.,40.42182,-3.70336,75,Entire home/apt,0
37007643,Chic Apartment Madrid Goya C / Gral. Diaz Porlier,40.42832,-3.67706,116,Entire home/apt,4
1630249,Vistas únicas Madrid. Estudio p.20º,40.42737,-3.71537,80,Entire home/apt,6
16413001,Habitación Centro de Madrid,40.40282,-3.70256,25,Private room,22
37322023,Habitación indiv. Junto al metro Guzmán el Bueno,40.44551,-3.711230000000001,25,Private room,0
34876208,Sweet apartment in the hearth of downtown Madrid.,40.40652,-3.70224,49,Entire home/apt,2
26423501,Amazing NEW CENTER - TRIBUNAL,40.42747,-3.70111,75,Entire home/apt,37
34862450,Oasis in the City Center,40.43139,-3.70243,70,Entire home/apt,12
5693866,Apartamento para 8-super sitio!,40.41503,-3.71176,129,Entire home/apt,59
30322108,Charming Puerta de Toledo - Renovado por completo,40.40511,-3.7089,75,Entire home/apt,3
27771450,HABITACIÓN PRIVADA A  DIEZ MINUTOS DE Sol,40.38334,-3.66726,25,Private room,17
34732404,Mirador de Huertas -3,40.41343,-3.69753,100,Entire home/apt,4
34859392,Apartamento acogedor en Madrid,40.37372,-3.6305,60,Private room,1
35109132,Habitación cerca del centro de Madrid,40.40065,-3.63753,250,Private room,0
35224974,Habitación aluche,40.39325,-3.75973,50,Private room,0
19098680,Great 2 bdrms apartment in the city center. 4B.,40.42531,-3.70759,105,Entire home/apt,4
8231932,"Económica, tranquila, 30min al centro",40.37888,-3.75511,26,Private room,11
16265296,"Cozy room, the best area of Madrid",40.42663,-3.70053,40,Private room,118
37379494,New Luxury Atocha Apartment,40.40178,-3.69217,65,Entire home/apt,1
23581579,Clean Double bedroom in Sol,40.41364,-3.7037,29,Private room,0
7648651,,40.41371,-3.71928,80,Private room,31
18474084,Rincón del Amor. Fin de semana romantico  jacuzzi,40.42332,-3.70294,65,Entire home/apt,58
19537644,GRAN VÍA CITY CENTER,40.42037,-3.69988,55,Entire home/apt,62
34550604,"Perfect flat for Champions, 8 minutes to wanda",40.4275,-3.65645,300,Private room,0
36110845,Moderno Apartamento con Wifi y A/A,40.44706,-3.67464,60,Entire home/apt,6
23120646,"Room in madrid, habitacion a 20 min del centro",40.47317,-3.64906,20,Private room,49
10442917,Apartment in Felipe II square,40.4237,-3.67362,150,Entire home/apt,0
26436436,BRAND NEW COZY 1 BR next to Gran Via,40.42253,-3.71087,62,Entire home/apt,22
19919360,"Centro, Madrid.  Que cerca esta todo !!!!!",40.40675,-3.70321,68,Entire home/apt,101
35088353,Estadio Wanda Metropolitano Teléfono (Phone number hidden by Airbnb),40.43982000000001,-3.62513,1000,Entire home/apt,0
16021966,MALASAÑA Apartment I (2BR 1BT),40.42716,-3.70523,77,Entire home/apt,124
35409710,Verdadero Centro Turístico y de Negocios en Madrid,40.46297,-3.68839,85,Entire home/apt,1
34584155,SOL LUXURY V,40.41577,-3.70296,180,Entire home/apt,0
14317189,Tu habitación muy cerca del Centro y Atocha,40.40292,-3.67577,26,Private room,283
11338228,El corazon de Lavapies,40.41071,-3.69963,41,Entire home/apt,3
35161664,"Habitacion individual , para final champion",40.42978,-3.60261,180,Private room,0
18474795,Acogedora habitación doble a 15 minutos del centro,40.37182,-3.69201,36,Private room,32
22667564,"Central, quaint studio is perfect for foodies!",40.44012,-3.70015,33,Entire home/apt,5
22464399,Single room in Madrid city-Champions League Final,40.48117,-3.71608,85,Private room,5
36993159,"Room in the heart of Madrid, La Latina!",40.41191,-3.70664,50,Private room,1
18762537,MadVille VIII,40.41109,-3.70366,100,Entire home/apt,14
11752865,Piso amplio y muy bien comunicado,40.45925,-3.67547,100,Entire home/apt,23
35442455,Apartamento cercano al centro de Madrid.,40.39679,-3.77273,42,Private room,3
18138583,Habitacion Amplia cerca  Madrid Rio,40.39848,-3.7181,28,Private room,2
3368882,Sunny Bedroom in the center of Lavapiés,40.40853,-3.70084,40,Private room,2
34780775,Apartamento nuevo centro - La Latina,40.40546,-3.71187,99,Entire home/apt,3
20495632,Apartamento a 9min del Estadio WANDA METROPOLITANO,40.42717,-3.62172,50,Entire home/apt,63
16746472,"APARTMENT IN THE CENTER,LAVAPIES,WIFI,AC,7PAX!",40.40881,-3.70216,80,Entire home/apt,121
21248209,Habitación en Guzmán el Bueno - Cuatro Caminos,40.4481,-3.70737,23,Private room,0
23212335,Habitación en ático en Retiro-Atocha (women only),40.40404,-3.67847,32,Private room,6
35120054,PRECIOSO RASTRO DISEÑO,40.40981,-3.70271,59,Entire home/apt,3
22142204,APTO. VISTAS PALACIO REAL / CALLE PRINCESA,40.42427,-3.71388,500,Entire home/apt,1
15925772,"""FUNWAY"" Fantastic Residence North Madrid Area",40.45803,-3.6989,50,Private room,18
30816105,ESTUDIO BOHEMIO EN CASCO HISTÓRICO,40.41138,-3.70448,60,Entire home/apt,0
18783234,Chamberi V,40.43184,-3.70355,60,Entire home/apt,8
24768989,Empieza el verano con terraza,40.39638,-3.66199,30,Private room,3
17726181,Apartamento junto a Palacio Real,40.41685,-3.70911,75,Entire home/apt,10
13314760,"Habitacion Madrid, 1 o 2 Personas.!",40.39724,-3.66174,21,Private room,2
27823056,SEXTO,40.42531,-3.69724,110,Entire home/apt,0
5931632,Alegre Habitacion luminosa y Baño,40.47452,-3.66569,21,Private room,5
30793019,Acogedor y precioso estudio en Bravo Murillo.,40.45073,-3.70245,55,Entire home/apt,8
5009543,2 bedroom apartment in Malasaña,40.42315,-3.70201,78,Entire home/apt,7
21067111,Studio cómodo iluminoso,40.43705,-3.67371,69,Entire home/apt,29
15158098,Cool loft near university- Bikes & Wifi+ Netflix,40.43139,-3.72043,50,Entire home/apt,110
25794306,Cozy apartment in Plaza España,40.42536,-3.71426,41,Entire home/apt,14
21525256,GRAND LUXURY APARTMENT BY EL PRADO MUSEUM,40.41277,-3.69016,280,Entire home/apt,6
18151441,Exclusive apartment Justicia/Chueca neighborhood,40.4267,-3.69732,225,Entire home/apt,41
12460481,Bullring 10 minutes to city centre with AC & WiFi,40.42896,-3.66316,100,Entire home/apt,119
35607409,Nice Spacious Room,40.46191,-3.70401,30,Private room,0
34269558,2-2.Habitacion con baño privado barrio salamanca,40.4221,-3.66626,50,Private room,1
21497815,Coqueta y tranquila habitación privada.,40.40663,-3.70207,30,Private room,27
31968867,CUTE STUDIO MAD CENTER,40.40975,-3.7063,44,Entire home/apt,16
33737672,Atocha apartment. Luminoso/silencioso. WIFI. A/C.,40.41018,-3.6969,49,Entire home/apt,18
19994180,Cool and cozy apartment !! Outstanding location,40.42275,-3.70714,40,Entire home/apt,42
15630333,Apartamento Gran Via,40.42088,-3.70284,90,Entire home/apt,109
7169803,"Nice, confy close 2 airport & IFEMA",40.46532,-3.63275,65,Entire home/apt,5
163429,Centrical loft in Madrid (Chamberi),40.43628,-3.70526,65,Entire home/apt,8
26240877,ESPERANZA,40.41046,-3.70004,90,Entire home/apt,7
704155,Apartment  in the center of Madrid,40.41331,-3.7051,73,Entire home/apt,232
23281523,"4 TORRES-H. ""LA PAZ""-SANTIAGO BERNABEU-REAL MADRID",40.47733,-3.68427,55,Entire home/apt,47
33311625,"HABITACION DOBLE, ESPACIOSA. CENTRO",40.4115,-3.70062,30,Private room,28
34813309,Conde Duque LOft,40.42708,-3.71107,43,Entire home/apt,1
35022207,Wonderful Studio with A/C in Arguelles (RSP),40.43262,-3.7169,1262,Entire home/apt,3
17210019,Habitación privada con zona de estudio o trabajo,40.35816,-3.69524,15,Private room,0
27588256,Velázquez X - Bonito apartamento de 1 dormitorio,40.42616,-3.68352,181,Entire home/apt,0
34940134,Estudio cercano Pza Castilla con plaza de garaje.,40.46375,-3.70134,75,Entire home/apt,2
21939189,"LUXURY APARTMENT RETIRO, BARRIO DE SALAMANCA",40.41782,-3.67441,105,Entire home/apt,49
17747935,madridEASYSTAYapartment,40.42427,-3.71,80,Entire home/apt,9
16234096,Apartment for 4 persons in the city centre,40.41108,-3.70607,130,Entire home/apt,6
21201191,Gorgeous attic in the north of Madrid,40.5045,-3.70305,158,Entire home/apt,3
13669166,Ideal central and modern studio apartment!,40.41052,-3.69672,40,Entire home/apt,2
34835986,Apartment in the center,40.40755,-3.7082,500,Entire home/apt,0
35051067,Spacious room with living room on the side,40.42094,-3.67743,200,Private room,0
1775014,Charming & very well located,40.42283,-3.69611,70,Entire home/apt,2
31374119,Lovely and chic 1 Bed apt next to Atocha,40.40164,-3.69303,68,Entire home/apt,3
19171342,Luxury apartment in Barrio de Salamanca,40.43003,-3.68334,368,Hotel room,18
37275362,LC APARTAMENTO GENERAL ALVAREZ-ESTUDIO B,40.43,-3.69616,200,Entire home/apt,2
21581381,地铁出口Madrid family accommodation single room,40.38381,-3.71411,39,Private room,0
37530813,Siéntete como en casa,40.42773,-3.61135,50,Private room,1
34713829,Final de la Champions League,40.3896,-3.66978,2400,Private room,1
22490441,Private room in the heart of Madrid,40.41237,-3.71021,40,Private room,31
24765173,GRAN VIA - PLAZA ESPAÑA DESIGN & COMFORT,40.42275,-3.7107,59,Entire home/apt,57
18195322,Center Home Madrid  2,40.40311,-3.67829,53,Entire home/apt,163
30345883,"Apartamento en calle Preciados, centro Madrid",40.41706,-3.70327,100,Entire home/apt,1
38251655,Cosy private room,40.43435,-3.71309,25,Private room,0
7519381,Vistas excepcionales y baño privado,40.44493,-3.69949,49,Private room,0
14921660,Exclusive design apartment in MALASAÑA,40.4229,-3.70282,65,Entire home/apt,188
26887627,Double Room+ (Queen-Size Bed)/Madrid-Ciudad Lineal,40.44065,-3.64146,16,Private room,10
18762505,MadVille Attic I,40.4107,-3.70399,85,Entire home/apt,11
34824697,Atocha Station Apartment,40.40209,-3.69194,980,Entire home/apt,1
34416428,Loft en el centro  con doble balcon independiente,40.40949000000001,-3.70139,90,Entire home/apt,48
35856360,ESTUDIO CON BALCON- LA LATINA,40.40915,-3.70531,45,Entire home/apt,4
37679615,Apartamento moderno con encanto en pleno Chamberí,40.43699,-3.69792,65,Entire home/apt,0
13648336,Cozy apartment in the center of chueca,40.42013,-3.69846,100,Entire home/apt,0
34925146,EUFA CHAMPIONS LEAGUE FINAL MAY31-JUNE1,40.43702,-3.61901,300,Private room,0
23921480,Charming Rastro,40.40678,-3.70498,80,Entire home/apt,41
35118993,Nice room final champions,40.40638,-3.7544,150,Private room,0
2658189,Habitación en Martinez Campos,40.43504,-3.69097,65,Private room,1
26550190,Tranquilo estudio a 5 minutos de Atocha,40.40162,-3.69043,47,Entire home/apt,62
27888586,San José III,40.41365,-3.69616,60,Entire home/apt,3
34645697,"WANDA METROPOLITANO, FINAL CHAMPIONS, Private Room",40.43685,-3.61591,500,Private room,0
14411603,Escala Suites Family Room Madrid,40.45466,-3.61173,90,Private room,57
32898719,New Apartament Center Madrid Lavapies,40.40671,-3.70224,75,Entire home/apt,4
20981310,El pisito de LEO,40.3899,-3.66687,50,Entire home/apt,90
34990270,SUITE IN TRIPLEX APARTMENT . CHUECA,40.42069,-3.69744,45,Private room,0
